feature,year,gender,number_of_jobs,median_income
40 to 52 weeks,2021-22,Persons,3.913,9720.0
1 to 13 weeks,2017-18,Males,2.456,2537.0
1 to 13 weeks,2018-19,Males,2.214,2813.0
1 to 13 weeks,2019-20,Males,1.975,3177.0
1 to 13 weeks,2020-21,Males,0.939,3874.0
1 to 13 weeks,2021-22,Males,0.569,4088.0
14 to 26 weeks,2017-18,Males,1.104,10269.0
14 to 26 weeks,2018-19,Males,1.224,9254.0
14 to 26 weeks,2019-20,Males,1.294,7248.0
14 to 26 weeks,2020-21,Males,0.544,13080.0
14 to 26 weeks,2021-22,Males,0.238,14154.0
27 to 39 weeks,2017-18,Males,0.461,4724.0
27 to 39 weeks,2018-19,Males,0.587,5355.0
27 to 39 weeks,2019-20,Males,0.728,5871.0
27 to 39 weeks,2020-21,Males,0.314,10783.0
27 to 39 weeks,2021-22,Males,0.09,16107.0
40 to 52 weeks,2017-18,Males,1.139,4723.0
40 to 52 weeks,2018-19,Males,1.144,5484.0
40 to 52 weeks,2019-20,Males,1.041,6876.0
40 to 52 weeks,2020-21,Males,0.811,8672.0
40 to 52 weeks,2021-22,Males,0.227,15454.0
1 to 13 weeks,2017-18,Females,2.054,2310.0
1 to 13 weeks,2018-19,Females,2.03,2558.0
1 to 13 weeks,2019-20,Females,1.637,2886.0
1 to 13 weeks,2020-21,Females,0.886,3560.0
1 to 13 weeks,2021-22,Females,0.535,3610.0
14 to 26 weeks,2017-18,Females,0.936,8461.0
14 to 26 weeks,2018-19,Females,1.185,7684.0
14 to 26 weeks,2019-20,Females,1.258,5920.0
14 to 26 weeks,2020-21,Females,0.527,11048.0
14 to 26 weeks,2021-22,Females,0.24,12456.0
27 to 39 weeks,2017-18,Females,0.435,5079.0
27 to 39 weeks,2018-19,Females,0.605,5641.0
27 to 39 weeks,2019-20,Females,0.599,6857.0
27 to 39 weeks,2020-21,Females,0.321,8920.0
27 to 39 weeks,2021-22,Females,0.116,14769.0
40 to 52 weeks,2017-18,Females,1.032,4710.0
40 to 52 weeks,2018-19,Females,0.964,5550.0
40 to 52 weeks,2019-20,Females,0.949,7432.0
40 to 52 weeks,2020-21,Females,0.853,9915.0
40 to 52 weeks,2021-22,Females,0.271,20255.0
1 to 13 weeks,2017-18,Persons,4.509,2418.0
1 to 13 weeks,2018-19,Persons,4.242,2669.0
1 to 13 weeks,2019-20,Persons,3.615,3095.0
1 to 13 weeks,2020-21,Persons,1.828,3758.0
1 to 13 weeks,2021-22,Persons,1.104,3768.0
14 to 26 weeks,2017-18,Persons,2.041,9324.0
14 to 26 weeks,2018-19,Persons,2.41,8319.0
14 to 26 weeks,2019-20,Persons,2.545,6632.0
14 to 26 weeks,2020-21,Persons,1.07,11900.0
14 to 26 weeks,2021-22,Persons,0.476,13191.0
27 to 39 weeks,2017-18,Persons,0.892,4936.0
27 to 39 weeks,2018-19,Persons,1.188,5481.0
27 to 39 weeks,2019-20,Persons,1.33,6265.0
27 to 39 weeks,2020-21,Persons,0.636,10108.0
27 to 39 weeks,2021-22,Persons,0.203,15469.0
40 to 52 weeks,2017-18,Persons,2.165,4712.0
40 to 52 weeks,2018-19,Persons,2.111,5547.0
40 to 52 weeks,2019-20,Persons,1.992,7083.0
40 to 52 weeks,2020-21,Persons,1.664,9147.0
40 to 52 weeks,2021-22,Persons,0.501,18402.0
1 to 13 weeks,2017-18,Males,11.617,2401.0
1 to 13 weeks,2018-19,Males,10.519,2904.0
1 to 13 weeks,2019-20,Males,8.69,3052.0
1 to 13 weeks,2020-21,Males,5.18,3762.0
1 to 13 weeks,2021-22,Males,3.233,4463.0
14 to 26 weeks,2017-18,Males,4.5,11442.0
14 to 26 weeks,2018-19,Males,5.3,10835.0
14 to 26 weeks,2019-20,Males,5.992,8839.0
14 to 26 weeks,2020-21,Males,2.748,13622.0
14 to 26 weeks,2021-22,Males,1.265,15262.0
27 to 39 weeks,2017-18,Males,2.015,8045.0
27 to 39 weeks,2018-19,Males,2.617,7463.0
27 to 39 weeks,2019-20,Males,3.639,6252.0
27 to 39 weeks,2020-21,Males,1.642,9988.0
27 to 39 weeks,2021-22,Males,0.657,18066.0
40 to 52 weeks,2017-18,Males,3.518,4934.0
40 to 52 weeks,2018-19,Males,3.929,5802.0
40 to 52 weeks,2019-20,Males,4.532,6907.0
40 to 52 weeks,2020-21,Males,3.672,9367.0
40 to 52 weeks,2021-22,Males,1.554,13540.0
1 to 13 weeks,2017-18,Females,10.15,2262.0
1 to 13 weeks,2018-19,Females,9.213,2517.0
1 to 13 weeks,2019-20,Females,7.87,2510.0
1 to 13 weeks,2020-21,Females,5.383,3196.0
1 to 13 weeks,2021-22,Females,3.259,3528.0
14 to 26 weeks,2017-18,Females,4.265,9529.0
14 to 26 weeks,2018-19,Females,4.868,8997.0
14 to 26 weeks,2019-20,Females,5.487,6999.0
14 to 26 weeks,2020-21,Females,2.823,11240.0
14 to 26 weeks,2021-22,Females,1.291,12665.0
27 to 39 weeks,2017-18,Females,1.711,6510.0
27 to 39 weeks,2018-19,Females,2.323,6357.0
27 to 39 weeks,2019-20,Females,3.171,5531.0
27 to 39 weeks,2020-21,Females,1.59,8778.0
27 to 39 weeks,2021-22,Females,0.691,13363.0
40 to 52 weeks,2017-18,Females,3.539,4045.0
40 to 52 weeks,2018-19,Females,3.669,5015.0
40 to 52 weeks,2019-20,Females,4.191,5859.0
40 to 52 weeks,2020-21,Females,3.115,8496.0
40 to 52 weeks,2021-22,Females,1.497,10202.0
1 to 13 weeks,2017-18,Persons,21.767,2323.0
1 to 13 weeks,2018-19,Persons,19.731,2726.0
1 to 13 weeks,2019-20,Persons,16.563,2745.0
1 to 13 weeks,2020-21,Persons,10.561,3467.0
1 to 13 weeks,2021-22,Persons,6.49,3934.0
14 to 26 weeks,2017-18,Persons,8.759,10479.0
14 to 26 weeks,2018-19,Persons,10.165,9888.0
14 to 26 weeks,2019-20,Persons,11.482,7777.0
14 to 26 weeks,2020-21,Persons,5.572,12317.0
14 to 26 weeks,2021-22,Persons,2.561,13804.0
27 to 39 weeks,2017-18,Persons,3.724,7271.0
27 to 39 weeks,2018-19,Persons,4.942,6888.0
27 to 39 weeks,2019-20,Persons,6.816,5851.0
27 to 39 weeks,2020-21,Persons,3.237,9392.0
27 to 39 weeks,2021-22,Persons,1.349,15821.0
40 to 52 weeks,2017-18,Persons,7.052,4457.0
40 to 52 weeks,2018-19,Persons,7.603,5340.0
40 to 52 weeks,2019-20,Persons,8.724,6306.0
40 to 52 weeks,2020-21,Persons,6.789,9036.0
40 to 52 weeks,2021-22,Persons,3.046,11968.0
1 to 13 weeks,2017-18,Males,1.7,2176.0
1 to 13 weeks,2018-19,Males,1.356,2628.0
1 to 13 weeks,2019-20,Males,1.193,2264.0
1 to 13 weeks,2020-21,Males,0.472,2494.0
1 to 13 weeks,2021-22,Males,0.241,3534.0
14 to 26 weeks,2017-18,Males,0.86,3382.0
14 to 26 weeks,2018-19,Males,0.899,5319.0
14 to 26 weeks,2019-20,Males,0.928,4446.0
14 to 26 weeks,2020-21,Males,0.245,6659.0
14 to 26 weeks,2021-22,Males,0.09,9741.0
27 to 39 weeks,2017-18,Males,0.435,3002.0
27 to 39 weeks,2018-19,Males,0.467,4636.0
27 to 39 weeks,2019-20,Males,0.552,3989.0
27 to 39 weeks,2020-21,Males,0.144,6058.0
27 to 39 weeks,2021-22,Males,0.038,11515.0
40 to 52 weeks,2017-18,Males,0.705,3582.0
40 to 52 weeks,2018-19,Males,0.537,4902.0
40 to 52 weeks,2019-20,Males,0.538,7613.0
40 to 52 weeks,2020-21,Males,0.398,10614.0
40 to 52 weeks,2021-22,Males,0.099,9069.0
1 to 13 weeks,2017-18,Females,1.516,1979.0
1 to 13 weeks,2018-19,Females,1.378,2277.0
1 to 13 weeks,2019-20,Females,1.233,2088.0
1 to 13 weeks,2020-21,Females,0.565,2864.0
1 to 13 weeks,2021-22,Females,0.256,3144.0
14 to 26 weeks,2017-18,Females,0.836,4049.0
14 to 26 weeks,2018-19,Females,0.962,5969.0
14 to 26 weeks,2019-20,Females,1.051,4857.0
14 to 26 weeks,2020-21,Females,0.285,10080.0
14 to 26 weeks,2021-22,Females,0.095,8597.0
27 to 39 weeks,2017-18,Females,0.398,3033.0
27 to 39 weeks,2018-19,Females,0.419,4459.0
27 to 39 weeks,2019-20,Females,0.533,4911.0
27 to 39 weeks,2020-21,Females,0.17,7440.0
27 to 39 weeks,2021-22,Females,0.053,8534.0
40 to 52 weeks,2017-18,Females,0.617,4085.0
40 to 52 weeks,2018-19,Females,0.503,4154.0
40 to 52 weeks,2019-20,Females,0.584,6316.0
40 to 52 weeks,2020-21,Females,0.367,9886.0
40 to 52 weeks,2021-22,Females,0.148,16661.0
1 to 13 weeks,2017-18,Persons,3.213,2087.0
1 to 13 weeks,2018-19,Persons,2.734,2439.0
1 to 13 weeks,2019-20,Persons,2.422,2168.0
1 to 13 weeks,2020-21,Persons,1.043,2701.0
1 to 13 weeks,2021-22,Persons,0.499,3376.0
14 to 26 weeks,2017-18,Persons,1.699,3647.0
14 to 26 weeks,2018-19,Persons,1.863,5640.0
14 to 26 weeks,2019-20,Persons,1.983,4631.0
14 to 26 weeks,2020-21,Persons,0.527,8855.0
14 to 26 weeks,2021-22,Persons,0.186,9394.0
27 to 39 weeks,2017-18,Persons,0.832,3024.0
27 to 39 weeks,2018-19,Persons,0.885,4563.0
27 to 39 weeks,2019-20,Persons,1.087,4411.0
27 to 39 weeks,2020-21,Persons,0.314,6663.0
27 to 39 weeks,2021-22,Persons,0.093,9081.0
40 to 52 weeks,2017-18,Persons,1.323,3799.0
40 to 52 weeks,2018-19,Persons,1.043,4527.0
40 to 52 weeks,2019-20,Persons,1.119,6833.0
40 to 52 weeks,2020-21,Persons,0.761,10499.0
40 to 52 weeks,2021-22,Persons,0.242,13765.0
1 to 13 weeks,2017-18,Males,2.399,2635.0
1 to 13 weeks,2018-19,Males,1.816,2680.0
1 to 13 weeks,2019-20,Males,1.126,3098.0
1 to 13 weeks,2020-21,Males,0.735,3213.0
1 to 13 weeks,2021-22,Males,0.644,3969.0
14 to 26 weeks,2017-18,Males,0.864,10782.0
14 to 26 weeks,2018-19,Males,0.884,9398.0
14 to 26 weeks,2019-20,Males,0.597,8671.0
14 to 26 weeks,2020-21,Males,0.352,10214.0
14 to 26 weeks,2021-22,Males,0.259,11098.0
27 to 39 weeks,2017-18,Males,0.397,6553.0
27 to 39 weeks,2018-19,Males,0.431,5732.0
27 to 39 weeks,2019-20,Males,0.383,7274.0
27 to 39 weeks,2020-21,Males,0.254,9788.0
27 to 39 weeks,2021-22,Males,0.095,9187.0
40 to 52 weeks,2017-18,Males,1.08,4144.0
40 to 52 weeks,2018-19,Males,1.012,5975.0
40 to 52 weeks,2019-20,Males,0.826,7430.0
40 to 52 weeks,2020-21,Males,0.521,5887.0
40 to 52 weeks,2021-22,Males,0.221,10457.0
1 to 13 weeks,2017-18,Females,2.28,2378.0
1 to 13 weeks,2018-19,Females,2.055,2487.0
1 to 13 weeks,2019-20,Females,1.201,2697.0
1 to 13 weeks,2020-21,Females,0.842,2911.0
1 to 13 weeks,2021-22,Females,0.756,3452.0
14 to 26 weeks,2017-18,Females,0.948,9828.0
14 to 26 weeks,2018-19,Females,0.936,8842.0
14 to 26 weeks,2019-20,Females,0.74,7429.0
14 to 26 weeks,2020-21,Females,0.476,10196.0
14 to 26 weeks,2021-22,Females,0.297,11282.0
27 to 39 weeks,2017-18,Females,0.384,7892.0
27 to 39 weeks,2018-19,Females,0.431,10713.0
27 to 39 weeks,2019-20,Females,0.465,7582.0
27 to 39 weeks,2020-21,Females,0.26,9347.0
27 to 39 weeks,2021-22,Females,0.139,9299.0
40 to 52 weeks,2017-18,Females,0.958,3784.0
40 to 52 weeks,2018-19,Females,1.102,4709.0
40 to 52 weeks,2019-20,Females,1.017,6591.0
40 to 52 weeks,2020-21,Females,0.536,8223.0
40 to 52 weeks,2021-22,Females,0.233,8674.0
1 to 13 weeks,2017-18,Persons,4.674,2500.0
1 to 13 weeks,2018-19,Persons,3.869,2600.0
1 to 13 weeks,2019-20,Persons,2.329,2859.0
1 to 13 weeks,2020-21,Persons,1.576,3028.0
1 to 13 weeks,2021-22,Persons,1.396,3648.0
14 to 26 weeks,2017-18,Persons,1.814,10206.0
14 to 26 weeks,2018-19,Persons,1.819,9058.0
14 to 26 weeks,2019-20,Persons,1.341,7945.0
14 to 26 weeks,2020-21,Persons,0.826,10214.0
14 to 26 weeks,2021-22,Persons,0.554,11165.0
27 to 39 weeks,2017-18,Persons,0.777,6890.0
27 to 39 weeks,2018-19,Persons,0.861,8107.0
27 to 39 weeks,2019-20,Persons,0.849,7461.0
27 to 39 weeks,2020-21,Persons,0.518,9503.0
27 to 39 weeks,2021-22,Persons,0.231,9190.0
40 to 52 weeks,2017-18,Persons,2.034,3994.0
40 to 52 weeks,2018-19,Persons,2.116,5358.0
40 to 52 weeks,2019-20,Persons,1.846,6966.0
40 to 52 weeks,2020-21,Persons,1.06,7307.0
40 to 52 weeks,2021-22,Persons,0.45,9692.0
1 to 13 weeks,2017-18,Males,0.247,3059.0
1 to 13 weeks,2018-19,Males,0.281,2887.0
1 to 13 weeks,2019-20,Males,0.204,3527.0
1 to 13 weeks,2020-21,Males,0.091,4071.0
1 to 13 weeks,2021-22,Males,0.067,3356.0
14 to 26 weeks,2017-18,Males,0.145,11377.0
14 to 26 weeks,2018-19,Males,0.168,12092.0
14 to 26 weeks,2019-20,Males,0.184,9755.0
14 to 26 weeks,2020-21,Males,0.055,13759.0
14 to 26 weeks,2021-22,Males,0.031,12139.0
27 to 39 weeks,2017-18,Males,0.055,11731.0
27 to 39 weeks,2018-19,Males,0.088,9473.0
27 to 39 weeks,2019-20,Males,0.096,9997.0
27 to 39 weeks,2020-21,Males,0.028,19849.0
27 to 39 weeks,2021-22,Males,0.007,26933.0
40 to 52 weeks,2017-18,Males,0.134,7945.0
40 to 52 weeks,2018-19,Males,0.152,7495.0
40 to 52 weeks,2019-20,Males,0.171,9058.0
40 to 52 weeks,2020-21,Males,0.098,12418.0
40 to 52 weeks,2021-22,Males,0.032,28196.0
1 to 13 weeks,2017-18,Females,0.304,2632.0
1 to 13 weeks,2018-19,Females,0.271,2710.0
1 to 13 weeks,2019-20,Females,0.219,2468.0
1 to 13 weeks,2020-21,Females,0.088,2396.0
1 to 13 weeks,2021-22,Females,0.079,2589.0
14 to 26 weeks,2017-18,Females,0.171,9375.0
14 to 26 weeks,2018-19,Females,0.182,9456.0
14 to 26 weeks,2019-20,Females,0.19,6370.0
14 to 26 weeks,2020-21,Females,0.037,11939.0
14 to 26 weeks,2021-22,Females,0.027,10422.0
27 to 39 weeks,2017-18,Females,0.077,5586.0
27 to 39 weeks,2018-19,Females,0.085,4955.0
27 to 39 weeks,2019-20,Females,0.093,7867.0
27 to 39 weeks,2020-21,Females,0.023,20224.0
27 to 39 weeks,2021-22,Females,0.003,25531.0
40 to 52 weeks,2017-18,Females,0.128,5059.0
40 to 52 weeks,2018-19,Females,0.148,4730.0
40 to 52 weeks,2019-20,Females,0.133,6677.0
40 to 52 weeks,2020-21,Females,0.06,16118.0
40 to 52 weeks,2021-22,Females,0.036,14341.0
1 to 13 weeks,2017-18,Persons,0.545,2754.0
1 to 13 weeks,2018-19,Persons,0.553,2842.0
1 to 13 weeks,2019-20,Persons,0.428,2909.0
1 to 13 weeks,2020-21,Persons,0.176,3044.0
1 to 13 weeks,2021-22,Persons,0.144,2802.0
14 to 26 weeks,2017-18,Persons,0.316,10174.0
14 to 26 weeks,2018-19,Persons,0.349,10498.0
14 to 26 weeks,2019-20,Persons,0.379,7405.0
14 to 26 weeks,2020-21,Persons,0.089,13260.0
14 to 26 weeks,2021-22,Persons,0.059,12132.0
27 to 39 weeks,2017-18,Persons,0.129,7622.0
27 to 39 weeks,2018-19,Persons,0.166,7892.0
27 to 39 weeks,2019-20,Persons,0.194,9199.0
27 to 39 weeks,2020-21,Persons,0.052,20189.0
27 to 39 weeks,2021-22,Persons,0.012,25531.0
40 to 52 weeks,2017-18,Persons,0.264,6816.0
40 to 52 weeks,2018-19,Persons,0.306,5440.0
40 to 52 weeks,2019-20,Persons,0.308,7725.0
40 to 52 weeks,2020-21,Persons,0.155,12506.0
40 to 52 weeks,2021-22,Persons,0.069,17440.0
1 to 13 weeks,2017-18,Males,5.456,5520.0
1 to 13 weeks,2018-19,Males,5.205,5620.0
1 to 13 weeks,2019-20,Males,3.61,5478.0
1 to 13 weeks,2020-21,Males,8.292,4561.0
1 to 13 weeks,2021-22,Males,14.397,4753.0
14 to 26 weeks,2017-18,Males,4.047,18083.0
14 to 26 weeks,2018-19,Males,4.774,17587.0
14 to 26 weeks,2019-20,Males,5.485,17390.0
14 to 26 weeks,2020-21,Males,5.308,15823.0
14 to 26 weeks,2021-22,Males,9.974,15174.0
27 to 39 weeks,2017-18,Males,2.582,24225.0
27 to 39 weeks,2018-19,Males,3.545,23871.0
27 to 39 weeks,2019-20,Males,4.412,25019.0
27 to 39 weeks,2020-21,Males,3.578,22602.0
27 to 39 weeks,2021-22,Males,8.173,25367.0
40 to 52 weeks,2017-18,Males,11.352,28555.0
40 to 52 weeks,2018-19,Males,14.594,27535.0
40 to 52 weeks,2019-20,Males,16.609,28501.0
40 to 52 weeks,2020-21,Males,17.981,42340.0
40 to 52 weeks,2021-22,Males,25.675,44013.0
1 to 13 weeks,2017-18,Females,1.975,4210.0
1 to 13 weeks,2018-19,Females,2.221,4529.0
1 to 13 weeks,2019-20,Females,1.754,3945.0
1 to 13 weeks,2020-21,Females,5.005,3209.0
1 to 13 weeks,2021-22,Females,10.476,3233.0
14 to 26 weeks,2017-18,Females,1.625,13610.0
14 to 26 weeks,2018-19,Females,2.341,14973.0
14 to 26 weeks,2019-20,Females,2.127,14288.0
14 to 26 weeks,2020-21,Females,3.68,11759.0
14 to 26 weeks,2021-22,Females,7.539,11965.0
27 to 39 weeks,2017-18,Females,1.08,19887.0
27 to 39 weeks,2018-19,Females,1.549,20759.0
27 to 39 weeks,2019-20,Females,1.73,18796.0
27 to 39 weeks,2020-21,Females,2.54,16365.0
27 to 39 weeks,2021-22,Females,5.803,17703.0
40 to 52 weeks,2017-18,Females,5.434,29562.0
40 to 52 weeks,2018-19,Females,6.385,27376.0
40 to 52 weeks,2019-20,Females,7.193,29523.0
40 to 52 weeks,2020-21,Females,10.345,33637.0
40 to 52 weeks,2021-22,Females,17.194,32165.0
1 to 13 weeks,2017-18,Persons,7.43,5178.0
1 to 13 weeks,2018-19,Persons,7.425,5336.0
1 to 13 weeks,2019-20,Persons,5.369,4953.0
1 to 13 weeks,2020-21,Persons,13.299,4011.0
1 to 13 weeks,2021-22,Persons,24.872,4050.0
14 to 26 weeks,2017-18,Persons,5.674,16679.0
14 to 26 weeks,2018-19,Persons,7.113,16700.0
14 to 26 weeks,2019-20,Persons,7.617,16637.0
14 to 26 weeks,2020-21,Persons,8.988,14272.0
14 to 26 weeks,2021-22,Persons,17.519,13933.0
27 to 39 weeks,2017-18,Persons,3.664,23393.0
27 to 39 weeks,2018-19,Persons,5.09,22879.0
27 to 39 weeks,2019-20,Persons,6.139,23563.0
27 to 39 weeks,2020-21,Persons,6.115,20219.0
27 to 39 weeks,2021-22,Persons,13.98,22731.0
40 to 52 weeks,2017-18,Persons,16.789,28871.0
40 to 52 weeks,2018-19,Persons,20.982,27488.0
40 to 52 weeks,2019-20,Persons,23.798,28783.0
40 to 52 weeks,2020-21,Persons,28.326,39364.0
40 to 52 weeks,2021-22,Persons,42.881,40021.0
1 to 13 weeks,2017-18,Males,1.561,5408.0
1 to 13 weeks,2018-19,Males,1.379,6023.0
1 to 13 weeks,2019-20,Males,1.207,5749.0
1 to 13 weeks,2020-21,Males,2.134,4368.0
1 to 13 weeks,2021-22,Males,3.121,4471.0
14 to 26 weeks,2017-18,Males,1.042,17466.0
14 to 26 weeks,2018-19,Males,1.159,17673.0
14 to 26 weeks,2019-20,Males,1.215,17256.0
14 to 26 weeks,2020-21,Males,1.368,17213.0
14 to 26 weeks,2021-22,Males,2.599,14389.0
27 to 39 weeks,2017-18,Males,0.765,25899.0
27 to 39 weeks,2018-19,Males,0.983,24583.0
27 to 39 weeks,2019-20,Males,1.283,26166.0
27 to 39 weeks,2020-21,Males,0.954,23222.0
27 to 39 weeks,2021-22,Males,2.187,24662.0
40 to 52 weeks,2017-18,Males,2.889,38232.0
40 to 52 weeks,2018-19,Males,4.045,30047.0
40 to 52 weeks,2019-20,Males,4.887,30819.0
40 to 52 weeks,2020-21,Males,5.095,45581.0
40 to 52 weeks,2021-22,Males,7.061,45955.0
1 to 13 weeks,2017-18,Females,0.603,4205.0
1 to 13 weeks,2018-19,Females,0.661,4534.0
1 to 13 weeks,2019-20,Females,0.544,3999.0
1 to 13 weeks,2020-21,Females,1.173,3346.0
1 to 13 weeks,2021-22,Females,2.32,3184.0
14 to 26 weeks,2017-18,Females,0.433,14996.0
14 to 26 weeks,2018-19,Females,0.511,14874.0
14 to 26 weeks,2019-20,Females,0.557,13277.0
14 to 26 weeks,2020-21,Females,0.862,12471.0
14 to 26 weeks,2021-22,Females,1.838,11603.0
27 to 39 weeks,2017-18,Females,0.269,22856.0
27 to 39 weeks,2018-19,Females,0.377,22318.0
27 to 39 weeks,2019-20,Females,0.504,18721.0
27 to 39 weeks,2020-21,Females,0.595,19031.0
27 to 39 weeks,2021-22,Females,1.471,17776.0
40 to 52 weeks,2017-18,Females,1.622,33564.0
40 to 52 weeks,2018-19,Females,1.9,28405.0
40 to 52 weeks,2019-20,Females,1.996,32474.0
40 to 52 weeks,2020-21,Females,2.86,38115.0
40 to 52 weeks,2021-22,Females,4.488,34932.0
1 to 13 weeks,2017-18,Persons,2.158,5004.0
1 to 13 weeks,2018-19,Persons,2.04,5588.0
1 to 13 weeks,2019-20,Persons,1.749,5113.0
1 to 13 weeks,2020-21,Persons,3.312,3950.0
1 to 13 weeks,2021-22,Persons,5.449,3925.0
14 to 26 weeks,2017-18,Persons,1.482,16370.0
14 to 26 weeks,2018-19,Persons,1.669,16823.0
14 to 26 weeks,2019-20,Persons,1.775,16250.0
14 to 26 weeks,2020-21,Persons,2.231,15361.0
14 to 26 weeks,2021-22,Persons,4.442,13540.0
27 to 39 weeks,2017-18,Persons,1.034,25395.0
27 to 39 weeks,2018-19,Persons,1.359,23405.0
27 to 39 weeks,2019-20,Persons,1.787,24975.0
27 to 39 weeks,2020-21,Persons,1.552,21767.0
27 to 39 weeks,2021-22,Persons,3.659,21963.0
40 to 52 weeks,2017-18,Persons,4.515,36603.0
40 to 52 weeks,2018-19,Persons,5.939,29761.0
40 to 52 weeks,2019-20,Persons,6.883,31256.0
40 to 52 weeks,2020-21,Persons,7.961,43667.0
40 to 52 weeks,2021-22,Persons,11.558,42604.0
1 to 13 weeks,2017-18,Males,1.119,5044.0
1 to 13 weeks,2018-19,Males,1.041,5488.0
1 to 13 weeks,2019-20,Males,0.931,5326.0
1 to 13 weeks,2020-21,Males,1.614,5081.0
1 to 13 weeks,2021-22,Males,3.101,4346.0
14 to 26 weeks,2017-18,Males,0.84,16736.0
14 to 26 weeks,2018-19,Males,1.106,16642.0
14 to 26 weeks,2019-20,Males,1.285,16086.0
14 to 26 weeks,2020-21,Males,1.165,14582.0
14 to 26 weeks,2021-22,Males,2.191,15682.0
27 to 39 weeks,2017-18,Males,0.596,23797.0
27 to 39 weeks,2018-19,Males,0.831,22568.0
27 to 39 weeks,2019-20,Males,0.953,23791.0
27 to 39 weeks,2020-21,Males,0.73,22994.0
27 to 39 weeks,2021-22,Males,1.658,26039.0
40 to 52 weeks,2017-18,Males,3.179,30814.0
40 to 52 weeks,2018-19,Males,3.881,30246.0
40 to 52 weeks,2019-20,Males,4.107,39359.0
40 to 52 weeks,2020-21,Males,4.549,45196.0
40 to 52 weeks,2021-22,Males,6.259,45291.0
1 to 13 weeks,2017-18,Females,0.443,4210.0
1 to 13 weeks,2018-19,Females,0.547,4003.0
1 to 13 weeks,2019-20,Females,0.431,4622.0
1 to 13 weeks,2020-21,Females,0.962,3309.0
1 to 13 weeks,2021-22,Females,1.959,3178.0
14 to 26 weeks,2017-18,Females,0.401,14151.0
14 to 26 weeks,2018-19,Females,0.594,14458.0
14 to 26 weeks,2019-20,Females,0.572,15160.0
14 to 26 weeks,2020-21,Females,0.763,12189.0
14 to 26 weeks,2021-22,Females,1.757,12449.0
27 to 39 weeks,2017-18,Females,0.268,18824.0
27 to 39 weeks,2018-19,Females,0.401,18215.0
27 to 39 weeks,2019-20,Females,0.398,18311.0
27 to 39 weeks,2020-21,Females,0.565,18531.0
27 to 39 weeks,2021-22,Females,1.248,16662.0
40 to 52 weeks,2017-18,Females,1.291,29824.0
40 to 52 weeks,2018-19,Females,1.62,27843.0
40 to 52 weeks,2019-20,Females,1.821,33230.0
40 to 52 weeks,2020-21,Females,2.5,35067.0
40 to 52 weeks,2021-22,Females,4.176,32570.0
1 to 13 weeks,2017-18,Persons,1.562,4870.0
1 to 13 weeks,2018-19,Persons,1.596,5125.0
1 to 13 weeks,2019-20,Persons,1.353,5221.0
1 to 13 weeks,2020-21,Persons,2.577,4244.0
1 to 13 weeks,2021-22,Persons,5.057,3830.0
14 to 26 weeks,2017-18,Persons,1.241,15557.0
14 to 26 weeks,2018-19,Persons,1.698,16104.0
14 to 26 weeks,2019-20,Persons,1.85,15781.0
14 to 26 weeks,2020-21,Persons,1.924,13598.0
14 to 26 weeks,2021-22,Persons,3.95,14515.0
27 to 39 weeks,2017-18,Persons,0.869,22956.0
27 to 39 weeks,2018-19,Persons,1.229,21016.0
27 to 39 weeks,2019-20,Persons,1.352,22562.0
27 to 39 weeks,2020-21,Persons,1.294,21196.0
27 to 39 weeks,2021-22,Persons,2.905,22665.0
40 to 52 weeks,2017-18,Persons,4.471,30534.0
40 to 52 weeks,2018-19,Persons,5.497,29406.0
40 to 52 weeks,2019-20,Persons,5.921,37337.0
40 to 52 weeks,2020-21,Persons,7.049,42000.0
40 to 52 weeks,2021-22,Persons,10.437,41487.0
1 to 13 weeks,2017-18,Males,1.102,6266.0
1 to 13 weeks,2018-19,Males,1.238,5520.0
1 to 13 weeks,2019-20,Males,0.65,4935.0
1 to 13 weeks,2020-21,Males,2.272,3912.0
1 to 13 weeks,2021-22,Males,4.417,5139.0
14 to 26 weeks,2017-18,Males,1.091,18168.0
14 to 26 weeks,2018-19,Males,1.188,16924.0
14 to 26 weeks,2019-20,Males,1.415,17966.0
14 to 26 weeks,2020-21,Males,1.341,15147.0
14 to 26 weeks,2021-22,Males,2.59,14657.0
27 to 39 weeks,2017-18,Males,0.504,24402.0
27 to 39 weeks,2018-19,Males,0.746,24296.0
27 to 39 weeks,2019-20,Males,0.927,25593.0
27 to 39 weeks,2020-21,Males,0.959,21966.0
27 to 39 weeks,2021-22,Males,2.133,26674.0
40 to 52 weeks,2017-18,Males,2.264,26439.0
40 to 52 weeks,2018-19,Males,3.036,26327.0
40 to 52 weeks,2019-20,Males,3.561,24253.0
40 to 52 weeks,2020-21,Males,3.754,40490.0
40 to 52 weeks,2021-22,Males,5.631,41166.0
1 to 13 weeks,2017-18,Females,0.371,4450.0
1 to 13 weeks,2018-19,Females,0.452,4389.0
1 to 13 weeks,2019-20,Females,0.364,3999.0
1 to 13 weeks,2020-21,Females,1.492,3059.0
1 to 13 weeks,2021-22,Females,3.247,3101.0
14 to 26 weeks,2017-18,Females,0.342,12383.0
14 to 26 weeks,2018-19,Females,0.436,14451.0
14 to 26 weeks,2019-20,Females,0.425,13194.0
14 to 26 weeks,2020-21,Females,0.93,10817.0
14 to 26 weeks,2021-22,Females,1.95,11687.0
